Original Price,Miles Driven,Mileage,Tank Size,HorsePower,Top Speed,Acceleration,Age,Manual Transmission,Fuel,Estimated Price
2689000,4264,18.38482808099957,28.265561546894652,306,184,12.308503493893124,4,True,Petrol,1564376.4577479016
3122000,4419,52.390458461965395,28.407306913534434,502,184,9.949156741279692,6,False,EV,1458482.4877080244
3502000,3815,16.57439236511314,10.483714914747043,283,181,4.971969341870026,5,False,Petrol,2159659.1154342247
2931000,4101,57.27829032176198,10.886767101560547,341,183,6.191590883989532,6,True,Diesel,1192875.0976490602
3709000,3106,29.069971590157408,14.356454533754736,292,184,8.183885783568698,3,False,Diesel,2381775.8881209483
4223000,4988,53.48753266924461,18.641894045036242,475,197,11.15177444837887,7,True,Petrol,2172912.676702374
2034000,2109,43.72219096241719,15.02294509690788,498,240,7.535695353919618,7,True,Diesel,570926.0098379467
4044000,2871,40.671352902511885,27.895393854858984,429,202,13.266864210539243,2,True,Petrol,2666736.7662851084
2398000,3388,32.05080911069177,15.53051288006722,290,204,8.844701711588375,5,True,Diesel,1096848.1662666295
3527000,2208,47.0914869932173,10.517206622365599,347,237,13.645067141186574,4,False,EV,1955741.7467746164
3092000,2484,41.645027762821115,23.871574373305506,369,191,11.854585834594143,2,True,Diesel,1878628.8405999278
2742000,2711,59.76030077844588,29.41348513532218,297,237,4.215725173771332,6,True,Petrol,1071966.7267744134
2179000,2837,15.787157314809319,11.867676124458914,446,199,13.829939080457482,4,False,Petrol,1200504.7142105473
2419000,1389,21.426853674875655,11.372290222473564,528,222,13.046143711768062,3,True,Diesel,1462930.0048825226
2622000,3051,37.480640973518945,10.099342231616665,598,185,10.442625406820037,4,True,Diesel,1389856.1579688424
3698000,4942,41.33681941367284,10.583273277868186,465,228,7.359937191240984,7,True,CNG,1870021.7388869121
3110000,4892,29.962192614727904,28.301770692918858,412,191,10.902440913672388,6,True,CNG,1601525.8862694702
4130000,668,25.529976164383015,21.256361611818974,307,205,6.827334144983072,5,True,Diesel,2605792.7637630706
4158000,1146,50.483321655117436,10.361418782834482,423,215,6.212614174153066,2,True,EV,2718749.572029198
2925000,634,52.251989467655136,28.0357789369934,469,240,11.754711113350766,3,False,Petrol,1604092.6265718748
2467000,2151,36.11860100787126,19.61316933785549,430,267,10.089816295406358,6,False,EV,1084833.4432361752
2475000,1752,26.049003610280323,23.09421513735235,526,200,10.933531072248645,4,True,EV,1417762.0302297168
3277000,3675,47.493812153681745,27.00556194793107,532,191,7.381290514997923,7,False,EV,1561308.1710149455
3250000,3130,25.541829877967146,13.399850271432168,485,246,13.613966249300592,2,True,EV,2188180.3878484843
2932000,4186,43.93557153381399,28.058927218862422,481,229,8.12067218447745,2,False,EV,1799013.8560151097
2374000,3388,18.114364573710084,23.621457486178226,348,211,4.729193029585707,2,True,Diesel,1577834.9029955333
4087000,2683,18.640453084199912,25.093505900855686,570,207,7.120044777604141,4,False,EV,2822388.347999473
4253000,3673,28.749441780181332,28.370465348776076,549,192,5.873709233086792,8,False,Diesel,2425750.2503263457
4152000,542,24.0115027201375,11.827637459437932,468,226,9.389590359074923,4,True,Petrol,2756465.793855045
2460000,3261,17.786824193538973,10.285402822134968,455,180,12.020001195474864,8,True,EV,1030214.1552403695
3698000,4531,27.67389349455851,12.397839820495694,274,265,11.58176448974216,4,False,Diesel,2239879.3608465176
2132000,4044,15.27955045886935,17.384812402978582,316,242,5.537764192338846,2,True,Diesel,1384778.919804212
2243000,3833,15.261104038388176,20.741014662308935,282,235,6.995653732705367,2,False,EV,1487029.3235095774
2935000,4935,37.163304227697736,18.68976309432083,354,220,10.332355271597065,6,False,Petrol,1382264.7764828424
3300000,537,46.21034850481107,23.153109988372222,296,252,7.986037449506085,8,True,EV,1448691.3718482305
1862000,4050,40.30622021804582,23.65071098658884,554,206,8.657699221745027,4,True,Petrol,776975.7376249897
1907000,1704,48.48491676422686,18.109359689207395,483,211,4.62840275689442,2,False,Petrol,956078.2904207039
3203000,763,34.051728605888925,22.12825612075778,493,238,7.88148018262873,4,True,Petrol,1930882.30245157
3269000,4195,59.25620102196153,24.62274128861921,321,237,5.050433471956202,4,True,Diesel,1669130.576954182
3083000,4392,31.78899052590114,27.456585717205634,272,262,9.097790636169734,5,True,Diesel,1649822.4529608258
3220000,3800,22.256433307717572,13.118132249308832,368,242,9.274584043085603,8,True,EV,1587232.3597105392
1869000,1014,24.884355621611043,19.531910308434185,401,236,4.655240860852446,8,True,Petrol,548557.2819739811
2864000,1789,59.93796814968729,27.18889447242749,583,211,12.494807961365165,6,False,Diesel,1177564.7242182167
2233000,1619,59.84606160851809,15.123817847729843,352,193,5.660768419371328,4,True,EV,869506.1758845621
1874000,799,50.32514099890611,21.99080912927652,553,229,11.487519344975713,4,True,EV,704794.1988481232
3476000,1710,47.119552154662045,14.588517019581177,451,228,12.156415061074497,6,True,Petrol,1749568.8815133409
2002000,551,33.90205847436516,22.395374191017776,546,201,10.05949375834318,5,False,Petrol,872649.4514942475
3722000,1063,51.791101515519195,24.244484135497153,531,232,11.349833214928786,8,True,Petrol,1750565.4811533138
4486000,1851,24.439970403107626,29.640593672256895,442,234,4.1658499118900325,7,True,Petrol,2768449.1997960745
2540000,2223,19.292256246644374,14.608411686799535,318,197,12.528422719373234,8,True,Petrol,1037837.7631573539
2598000,2237,17.721724888503253,27.198474638137036,574,181,4.9155947042689725,5,False,Petrol,1548396.0691707416
3010000,941,49.97620785251564,23.665751002536826,528,233,4.817972976893707,4,True,Petrol,1652524.291407731
4173000,1399,17.559409698488288,10.008332916050877,594,189,12.978505223105373,8,True,EV,2453374.7830791348
2510000,3715,36.245472014338986,10.61269879703537,470,239,6.450127141767564,7,True,CNG,994316.5415707031
3699000,3613,30.257751849030445,17.26460860837699,388,269,13.456763087419125,5,True,Diesel,2147169.5688187676
2044000,3992,46.11753431333213,29.691549374001177,347,222,7.731917457413216,6,True,Diesel,614697.8725008001
3241000,3195,35.11310511933796,12.014302239719543,539,210,5.396183974378261,3,True,Petrol,2044834.7791407509
3584000,713,20.075072906885516,16.42694272885392,387,218,12.690467626116071,4,True,Diesel,2290706.2939903866
2164000,4440,20.594207836709934,15.130005517630124,578,189,8.356040083686755,7,True,Petrol,906883.2478602435
3982000,2153,29.760058968236265,16.89560506231971,335,229,7.252055960640908,7,True,Petrol,2238791.2311522863
2431000,1252,17.33496337762316,18.02967273370121,405,204,8.768125921420285,6,True,CNG,1214477.2278490658
3839000,664,34.00830978583943,17.125718773341458,534,183,8.624404526879982,4,True,Diesel,2432751.0294388616
2573000,2268,47.628435088551214,22.659479568641306,318,181,12.305317462489661,7,True,Petrol,890836.6871711256
4071000,1500,32.475517525606705,16.470110354619827,255,211,10.865220455083083,5,True,EV,2451142.289470921
2261000,3028,17.793778385527098,28.08602739127614,273,225,8.066940019612975,4,True,Diesel,1259536.018740949
3477000,2160,45.61252102724167,28.5833080112264,449,246,9.224187677849999,5,True,Petrol,1907451.9927082057
3111000,1507,21.060520123788816,23.875454544026965,560,237,9.340248859027954,7,False,Diesel,1678778.7847220462
1952000,2375,23.47463096457409,23.690224992197262,358,212,8.491824322755617,3,False,Petrol,1079758.6195320026
2242000,780,22.8882276524296,18.67820781847718,559,223,7.639255477153611,7,True,CNG,971920.0667265803
3581000,932,24.630259877296083,28.296549540475798,537,214,13.40181054427594,4,True,Petrol,2304013.809099703
3174000,3269,45.90424687612659,19.869030620546475,394,223,7.448890702315782,2,False,Petrol,1937120.142982521
4094000,1782,21.77937558810293,26.378892722624514,471,239,10.179274067097083,7,False,EV,2454843.18252735
2613000,655,54.20144643423304,15.794721746986456,439,205,12.859063223714847,5,True,Petrol,1095479.825743874
3636000,3637,22.692759029789002,27.016584766220298,401,250,4.13618492478678,2,True,Diesel,2566205.8187355865
2914000,4941,46.170182364722734,11.933915251073984,423,242,10.827101832847525,5,True,Diesel,1374347.2375101303
3752000,4419,55.14080337001437,19.353616342476474,423,228,6.601743270931426,3,True,Petrol,2208446.0603015753
2738000,512,37.64928648969085,10.479055481582325,281,201,13.430197995010882,2,True,EV,1619380.0636757994
3397000,2987,51.56568657100953,25.699141001333544,315,181,6.98317301895752,8,True,Petrol,1450266.6679291232
4270000,4940,30.87679052041718,24.28065488723544,288,268,12.996162588778114,6,True,EV,2499998.78489486
2676000,1355,25.150150037950777,27.706719214799573,440,237,5.679049971186416,5,True,EV,1515483.286772537
3463000,3659,27.572675998939044,19.686031793208322,517,217,8.574753897399535,4,True,Diesel,2163186.1205439214
4171000,3976,55.89834514437587,11.649485045402661,546,248,6.612682271126724,8,True,EV,2081841.1367522832
4396000,2927,33.70241908641415,28.38453626692672,360,236,11.521203595451466,8,True,Diesel,2400107.281476261
3854000,556,56.7690325527215,13.905398687540966,300,245,4.35649785021091,6,True,EV,2001910.529237626
2838000,4597,51.15878652273642,12.557674226677973,312,232,10.547901207811787,8,False,Diesel,932423.4000149803
3930000,2753,27.398050590190486,24.18763552011071,507,184,9.72241911311381,6,False,EV,2368267.46678604
3064000,666,50.034867204997134,24.284400853264813,428,224,6.21854857041551,7,True,Petrol,1361137.0311623234
3805000,3104,56.916284176770986,12.33880675475778,403,264,9.305260072392285,8,True,Petrol,1706894.3448209397
2843000,2176,15.98135774555019,17.22933635251193,445,195,13.164406516649255,3,True,EV,1862150.232179665
3641000,3850,56.90246239436356,11.919025265358014,401,215,13.804616661053227,4,False,Diesel,1923212.3989825186
3624000,2576,29.50261475299964,19.19619007269219,395,185,12.812589611198732,6,True,Diesel,2015102.978087522
2551000,2364,48.886213788471956,26.66593749072223,292,220,8.670844928409768,7,True,Petrol,888561.5794627303
3446000,2064,52.53839853539659,29.391884523425386,254,239,7.144227978273225,2,True,EV,2095893.5690708049
3355000,2955,42.054968564336136,16.11114797324138,535,265,5.2644601554918395,5,True,CNG,1856368.9927734882
3207000,4245,54.355216020655185,24.79249531261361,402,245,6.9217685536958005,6,True,Petrol,1483511.015943538
3247000,1548,53.18600221455638,26.51045457473007,455,226,10.101463302509476,6,True,Diesel,1531886.2256942242
2905000,2478,41.48074247926415,22.3327135675584,357,183,13.439773816201194,4,False,Petrol,1521823.2788098708
3302000,606,31.967376139500704,16.73595804674025,352,265,10.812644069989044,8,True,Petrol,1560934.4171034775
4375000,2866,16.057555050728613,21.8352916864199,383,248,10.457360166167401,7,False,Petrol,2680105.380514428
3795000,4651,59.84125066610832,11.914960863961344,357,246,13.868597757619447,7,True,Diesel,1697344.5370619115
2046000,4811,26.25728532180017,16.15992768908475,524,183,8.141784301832953,7,False,Petrol,739299.2874118573
2856000,2983,25.560321528843275,15.376219973020168,449,229,5.9506189993411045,4,True,Petrol,1707367.1523945027
4173000,1684,20.354354254910085,15.420624903995957,392,245,4.450237417917654,7,True,Petrol,2523141.586434944
2106000,1234,56.39507814841626,25.53317724842394,399,194,7.390940012771376,2,True,EV,1028155.4404012441
1875000,574,48.47377029737329,15.254968260236604,280,199,7.007403415560499,2,True,Petrol,860885.942616378
2691000,4104,58.644386584316585,23.88492900776124,264,198,5.334538500595055,5,True,EV,1114735.746068736
2745000,2427,58.922631184685756,17.415600683491505,531,236,8.336296623179326,5,True,Petrol,1199662.4470580365
1889000,4209,34.20663761427336,26.55152995564434,545,208,13.674803386964916,8,False,Petrol,419335.4279753177
3546000,4312,23.498783398615537,27.810153399018166,529,235,5.557570693478045,6,True,Petrol,2109469.7182707237
3254000,4504,42.717711046118694,10.231018552719815,336,192,5.8917828583670975,4,True,Petrol,1800953.4771557152
4415000,2620,19.967261255651366,23.831409192797288,547,245,9.905135614603168,7,True,Diesel,2718510.9801510014
3025000,4356,38.899713510996314,29.429034339918562,287,204,8.32123580801769,2,False,Diesel,1848511.2285032352
3454000,2176,23.958397312729517,28.45726697141197,388,198,7.32076220186825,4,True,CNG,2183264.7748236433
4393000,4120,17.19646427028475,15.648941324958976,349,224,8.018664693955333,3,True,Petrol,3068831.939456781
2368000,1451,20.711378559222968,23.19578138088603,373,222,10.461674772076941,2,False,Petrol,1535161.887723479
2016000,1400,16.41554360923466,15.444445725464437,578,255,4.771378404870411,4,True,Diesel,1177642.0439769982
2501000,4778,56.04976939010928,22.77826826789629,556,265,10.123798727072835,8,True,Petrol,713175.3978603896
2629000,4142,16.903739538168555,19.057548131738574,519,200,8.501071846149122,4,True,Diesel,1595332.3191928652
1867000,1012,17.553149037050495,14.050911517990563,389,246,7.261612579956708,5,True,Diesel,878099.678922222
2548000,2729,42.26281812962745,20.2060730441009,298,266,13.92876699185825,5,True,Diesel,1089466.8354766243
4475000,1205,42.18567523521062,10.811327909288169,413,262,5.221178390264759,7,False,EV,2561891.3530488666
2962000,3597,37.44191656207867,28.331539880297342,320,208,7.695253650191042,8,True,Diesel,1227438.495877977
3134000,2013,20.75124128631986,26.5599567397949,299,256,5.537402656384169,2,True,Diesel,2155707.6023485065
2324000,2016,29.237234917228072,11.573411924119107,530,246,5.514820022502487,2,True,EV,1491376.817814711
2221000,3389,15.364645807861175,18.87781011502117,432,245,10.790567997193559,3,True,CNG,1343158.8086794987
2176000,3381,23.36580330672559,18.221120086984442,385,214,13.507453814047793,6,True,EV,923450.7877653453
2907000,2083,54.73576846192082,17.286189505818328,444,215,7.29777433395431,6,True,EV,1271427.811667817
4207000,3985,25.01709331294727,26.680009981533157,424,254,8.091724598760495,2,True,EV,2995117.8656428833
4048000,615,46.146048933630624,28.211617422232738,567,190,7.076902849964254,3,True,Petrol,2625372.180608138
3504000,1192,24.90152349352664,28.254205449769568,559,214,5.457675609828639,2,True,EV,2520820.8969235513
3690000,1321,38.44702127102312,20.167516672072175,550,180,13.758282438734287,4,True,Petrol,2238103.4406099734
4237000,4659,18.76637221912376,15.384626811223796,318,267,7.009737571594542,3,True,Diesel,2909328.374283224
3023000,1823,44.33306608235563,20.007098180244633,496,251,11.979565092036905,4,True,Diesel,1627564.9582075207
1990000,4427,37.518451390329304,26.917815597845852,355,267,7.929177541725092,3,True,Petrol,955837.7226443968
2495000,3255,47.54574708035624,15.95981998989467,408,227,13.885174158271662,2,True,Diesel,1317049.1980821746
2596000,2531,57.47683735245984,10.477443374266437,447,204,9.404201760387863,8,False,CNG,732857.9041860219
2700000,1624,37.28959199878105,13.7536980784954,597,193,9.728621767107192,6,True,Petrol,1291646.3324372093
4090000,4011,53.573617603370295,15.34127201178428,570,213,5.456848401991334,7,True,Petrol,2141665.553456622
1976000,4798,26.792130348376276,22.649502314719797,520,244,8.804235189828649,8,True,Petrol,585483.1951100937
2037000,1449,53.81295376144741,18.981434993695217,279,209,9.38765757513913,6,False,EV,531494.7753059565
3692000,2499,15.366245144872302,19.705732295693455,420,191,9.237897363237177,3,True,EV,2571004.9041952714
4117000,3441,38.51102405466297,21.76704103469431,286,253,10.37479520232355,8,True,Diesel,2102646.85110946
2562000,2981,15.13866189421088,20.989424458086468,415,191,8.768097781194133,5,True,Diesel,1445351.505347586
2557000,4040,51.897580560860746,13.740453926095062,419,196,8.392201052640859,7,True,EV,881294.3199080345
3915000,723,48.54035811807486,14.047647343339671,589,207,13.407616696327258,8,False,Diesel,1918011.3764669383
2393000,3153,53.411582428142275,10.80727808165604,443,213,11.514722245057904,7,True,Diesel,698584.8102692328
2632000,3334,55.747844076751086,16.740662064681718,410,251,13.110747794504855,7,False,Petrol,861805.253895066
4180000,1742,51.26674191360016,18.09855483601114,317,229,10.850610842232776,8,True,Petrol,2051698.1821786233
2960000,4812,31.55964871377815,26.24647113458604,279,252,6.678665475115549,7,True,Diesel,1363508.2116880114
2984000,4912,22.05865822947878,25.49001124411265,409,231,10.945421081488437,6,True,Petrol,1594202.301158305
4039000,1503,39.990356466416145,17.09116515935079,517,222,8.056455144541026,6,True,Diesel,2324467.924693571
3215000,630,20.72163694898309,18.44125528311669,379,221,8.530404990307359,5,False,EV,1947454.537877769
3820000,2958,58.98627548932049,27.71405086709359,484,234,12.640673793421751,6,True,CNG,1899570.0008153436
2629000,2524,33.288655598354566,23.069776249268678,435,240,6.5083316774273845,8,False,Diesel,1047400.9519023485
3714000,1018,38.58045934157114,18.677739449056318,372,184,13.501006778585253,5,False,Petrol,2109939.44050413
1969000,1657,44.0320928119329,19.75783560855459,408,226,9.176634219583189,2,True,Petrol,996276.8236017106
4112000,2265,51.23759322566203,26.265478054204262,432,211,11.736829844378844,5,True,EV,2346763.8133066813
3328000,1607,34.441898023896655,16.9857186241793,301,196,5.19114466067365,3,False,Petrol,2078786.2183693037
2095000,639,16.60233691809258,28.64372521720351,292,256,6.050896811371887,8,True,Petrol,789464.0891285064
4136000,2014,47.4192650366912,12.817800498908717,334,213,11.835571296099912,8,True,Petrol,2040155.8550689819
2156000,3226,23.021933623037548,26.26798517090496,323,235,11.244776673993705,3,True,Diesel,1205259.5435078656
2464000,3187,46.79933159452861,29.019754043124003,529,247,10.931211382914682,8,True,EV,800266.5843589338
3481000,3604,24.816711643621538,21.49089413624484,566,235,11.235345493297672,8,True,EV,1826051.1340694127
3507000,4067,52.509926947258926,13.049726977253435,260,242,13.630694409558274,8,True,Petrol,1433821.1344012194
1921000,1632,49.16521162718139,14.11539799247656,428,220,13.800869038166265,2,True,Diesel,862196.2538077026
3465000,2467,44.1520479240767,26.04965319821282,487,180,6.92777205977112,8,True,Petrol,1630890.2898988589
2441000,3544,16.413561785034485,22.806985537633956,392,234,8.371841114553973,8,True,Diesel,1029779.9633844151
2050000,2185,24.230699300477156,15.36949051519965,564,252,9.542882341543386,3,True,Diesel,1181335.4042669549
4281000,3766,15.964778483632868,11.737325505271022,488,207,12.614424361977084,6,True,Petrol,2691577.0589348692
2356000,832,24.31952454055382,25.53638453294291,304,267,13.10951034500808,4,False,EV,1278346.8102826367
3976000,4193,16.82130388977256,26.56783367226962,412,240,13.030599483628665,8,True,Petrol,2234222.7219762066
2397000,2982,39.07045455198101,13.451006423598349,401,184,5.889904266166905,8,True,Petrol,786872.7687372069
3272000,2756,34.802606385555364,16.592714997238417,367,227,8.332940814257427,6,True,EV,1728141.7951059076
2009000,4498,59.92576924596855,19.310026614085174,441,202,6.012945686408102,8,True,Diesel,261884.63402129879
2912000,2261,45.3397215611798,26.938412498330454,262,221,5.582531465277781,8,False,Diesel,1121248.218168207
3976000,3352,52.554739049445764,23.060244073142215,418,254,6.560486106213994,6,False,Diesel,2121254.5178402215
3104000,4647,57.17210174462941,26.764674551956958,323,212,6.076829088752371,2,True,Petrol,1756176.1186457786
4310000,1348,47.725919092199234,21.977804568124444,358,221,7.831350936419088,3,True,Petrol,2735601.982429316
2000000,1316,41.39624737783096,27.432771175310005,298,236,4.692921852905171,4,True,Diesel,857222.2470426444
2775000,3732,21.335541044146975,17.542774848405536,529,267,9.410465769152845,4,True,Diesel,1669185.0882940835
2540000,1382,55.317169600369404,18.327368750171154,323,257,7.239016226348253,6,False,Petrol,933389.4231419709
3219000,3692,17.94145137040638,14.796404534160976,355,224,8.549644603690725,7,True,Diesel,1712100.930634946
2967000,2576,50.38239643541429,22.38153994903201,530,262,4.464970242947645,7,True,Diesel,1286151.3687448122
2869000,3861,48.53397088862756,26.64584112472569,508,207,13.773953527597257,7,False,Petrol,1151907.169172609
3600000,4933,34.250349941380414,28.63219455245922,253,204,10.868627340445288,4,True,Diesel,2115337.0674640643
4137000,877,32.12860478526313,28.972397042391595,504,254,7.953469919509191,7,False,EV,2422479.5748248086
4143000,4856,43.812510487702866,28.769207043417197,496,210,12.721053477029471,3,True,Petrol,2615617.71633199
3377000,3177,31.036175664541716,28.748026560650956,460,255,4.654614831150624,5,True,Petrol,2005843.9647670372
3813000,2465,34.352898192314385,17.027139498023082,291,259,13.751014215673088,6,False,Diesel,2080571.9618576176
3317000,538,24.00998430389543,18.80909078631465,539,202,6.556317210524259,5,True,Diesel,2032143.6092364
3272000,4352,49.619742592765164,17.026405662081313,292,203,4.693836383182507,8,True,EV,1370646.0256807983
2122000,2315,37.79864338863411,28.597639929334562,538,207,8.22622884416733,3,True,Diesel,1121753.6010799482
2390000,3605,27.556719613461443,12.36691472248564,422,259,12.718337813302355,4,True,CNG,1228404.4796896265
2773000,4200,35.7625253676271,11.270102020160316,551,224,11.285053794423302,6,True,Diesel,1299082.9996282128
2737000,2620,44.17827286882143,23.445782814389986,507,216,8.865143804599647,5,True,EV,1352342.090149307
2072000,3515,33.86527451962256,24.225254208936562,432,198,6.822234639707072,8,True,Petrol,595740.5745913509
1915000,4297,33.64186354421359,25.32337634120406,272,262,7.00056244771416,6,True,EV,633305.7770074508
1933000,3970,28.516198548032918,28.32609894380722,407,191,9.207348846433353,3,True,Petrol,1016232.2933575322
2960000,661,43.233224253705316,22.84175568127341,548,199,8.851287010007631,5,True,EV,1571710.5488664103
2626000,2298,30.941552680220923,20.478853109006153,595,204,10.385417456963541,8,False,EV,1107925.9672864696
4163000,1134,34.487803616040836,12.249710367339464,503,236,6.0733563417609835,5,True,EV,2605638.5936064776
4370000,2546,50.699628085774286,27.283531883889587,264,227,5.4039033801586775,2,True,Petrol,2846009.569673795
2596000,4286,31.506577493551664,29.916457435641078,363,259,8.350651995386379,2,True,Petrol,1608604.5569563387
3962000,3548,29.478957065875974,14.48801724949124,369,184,7.236515932605906,6,False,EV,2332345.3176049436
3994000,2056,18.729736040293528,21.21981733849952,541,193,9.531829966393357,8,True,EV,2318201.1781730773
2156000,4528,43.021859548310886,18.75564661476876,529,206,9.707326128462046,8,False,Diesel,545417.4883901514
2668000,3266,26.126581463368325,14.884519384333535,334,212,12.35921070132094,6,True,Petrol,1268703.2443869093
3977000,1269,32.69228279753811,15.817294748669116,373,233,11.498344795838282,4,False,CNG,2468311.666429286
3998000,1969,50.54746504860828,10.459689654611555,337,231,5.311766811523052,2,False,Petrol,2551297.129357501
3188000,1523,25.45983752889319,27.394490514223357,346,241,12.222266027656518,8,True,Petrol,1530233.096205985
2091000,4918,41.52627260102673,19.119402889318415,477,242,5.040804582267903,3,False,Diesel,1028635.4336472698
3288000,604,55.82664486850125,16.310655458671974,290,186,5.195534782513317,2,True,Diesel,1926662.8685045019
3617000,4509,22.375007818357975,29.39957956693305,557,245,8.938427520865574,8,True,Petrol,1966664.808697692
1997000,2702,53.349544781508285,26.38454804504741,401,209,11.750216846127195,6,True,Petrol,503739.18389515165
2711000,1894,54.68572784261117,24.951612876852764,521,263,5.324855742974793,8,True,Petrol,951474.2409058711
2410000,1952,41.3877858188951,24.22642616758711,513,215,5.480372114307601,4,True,Petrol,1236730.4350866098
2092000,2171,54.28930126352748,16.7660762355613,479,226,9.786351254971219,6,True,EV,613045.8614910508
4094000,4665,50.460742689152355,26.552947781685855,517,235,6.841158584029025,2,True,Petrol,2662853.160053997
2661000,1479,52.01478628860531,18.622202110170896,522,251,7.889077819748548,6,False,Petrol,1116238.9045754592
3072000,1555,32.874409683668034,26.673574393281502,391,228,10.239806960888544,3,False,Diesel,1877298.1300236126
3439000,4849,47.78591125822401,21.105684564404875,436,238,6.565855526089545,8,False,Diesel,1528307.0434823085
3760000,2511,30.41977469891159,11.288036278274546,420,255,9.21101173829711,7,True,Diesel,2038077.8388970704
2330000,2879,43.102463448549116,22.978602962417995,417,229,5.136812932281948,6,True,Diesel,914660.4615168598
3472000,557,54.80107014908995,16.526444000227794,461,207,5.307731683260558,4,False,Diesel,1931394.7861259426
1963000,3832,15.99155221737452,17.881153986951393,554,241,4.85209434133764,7,True,EV,838636.0059528066
2030000,1873,53.088067804775704,13.972507642985207,551,208,7.304164182186069,7,False,Diesel,491670.7206038078
3770000,2929,53.499169343202304,26.96174243343184,464,237,5.011723231457715,4,True,Petrol,2192157.2052683095
4212000,1630,58.99275049247831,23.12372909988187,461,269,13.165482389203458,2,False,Petrol,2633098.7014811374
3666000,1393,50.163285929134716,27.04624924876001,318,201,5.510573583617896,4,True,EV,2128774.2362931115
2229000,4092,25.458953160220915,29.790698978846805,265,261,11.463389636408909,2,True,Petrol,1325036.2639899545
2368000,2833,29.055690007624943,28.599524472703642,375,197,13.526043335948366,3,False,Diesel,1313258.4792213277
3487000,3508,39.720423671696736,10.423129752676893,576,238,8.208818846623121,7,True,EV,1795934.431661294
2122000,1266,22.72235231928361,12.950923837223904,362,220,5.330179315582983,6,False,Petrol,947532.1683136575
2760000,2410,40.29891124830557,25.7654678024093,499,226,10.59432333892316,7,True,Petrol,1180279.8028435525
3643000,4669,53.26834722849668,17.252319956090076,395,191,10.99638672594066,6,False,Petrol,1795706.300478095
2003000,3153,37.89875261673198,11.92536152565837,365,244,7.473511350687032,2,False,EV,1078359.1937017492
2844000,2902,35.18944328386992,29.849398494929588,376,252,13.877722973418454,5,True,Petrol,1445874.6547226014
2374000,910,35.34214431315344,22.557432725825805,436,259,4.753558259747597,6,False,Diesel,1052699.743344825
2099000,4060,57.37506895950296,10.797153920435367,476,252,8.771395774394914,5,True,Diesel,644049.5635677848
1899000,3808,31.647014860516062,17.53792707879744,251,258,13.518996498433914,5,False,Diesel,652400.8223732548
3054000,1798,16.000464163802267,12.6679202490402,531,223,4.9149730337771835,4,True,Petrol,2002833.3772909234
3476000,4534,20.854326224618866,24.524171267464148,322,259,6.135871846462081,3,True,Petrol,2313112.081046866
4041000,1186,43.34711455089709,21.013825081408704,589,210,5.255798951487355,3,True,Diesel,2637615.5722100744
3438000,3844,44.862113333080586,17.931393253114393,294,265,9.540718020895838,5,True,CNG,1785642.3569953414
3814000,1755,16.536865242250535,20.766660207102852,363,248,4.982413833881618,2,True,Diesel,2758735.237690058
3981000,3459,25.50224097068836,20.56228650601335,292,238,5.973502908700087,2,False,EV,2786003.304488834
3739000,2620,20.415050556801525,29.58712150501323,409,260,5.527480455943367,6,True,EV,2301997.30688794
2220000,876,23.656905553044396,12.985180578773445,520,237,8.529601102874341,8,True,Diesel,825698.9476071997
3885000,3220,50.88655970872282,20.136398730960458,591,254,9.86469995372982,5,True,Diesel,2182207.961045816
2147000,670,31.784977967809567,27.15291693869971,497,204,6.379847729904956,6,False,EV,946935.8070115466
3205000,2742,33.490842043211444,21.878605646442974,580,238,10.751790283758963,6,True,Petrol,1720315.063052967
1819000,2460,52.08695525242339,29.72801905697291,436,256,12.669724525917024,5,True,EV,503991.39361776895
4150000,1232,52.20215867492373,17.630318534503342,396,199,8.200491348366041,6,True,Petrol,2266320.847348339
1803000,3250,51.3851125946327,26.99750191886602,409,219,4.071972623602815,7,False,EV,343588.65000296594
2894000,2439,54.50530991739828,28.603274081465628,266,221,12.65939781486129,8,False,Diesel,962514.9021632645
2041000,3273,26.19792947731669,11.21348984898734,463,182,12.467120705301417,8,False,Petrol,594491.1015510757
3226000,970,29.042131403089968,28.894264763996578,581,250,5.626973964031198,6,True,Diesel,1842003.3390660177
3279000,4144,36.88319253413411,27.17718377753836,338,224,11.740094610158216,2,False,Petrol,2062458.448061284
3439000,4864,40.94131085331448,10.281902644893426,378,251,8.420321982281662,2,True,Petrol,2156067.591633233
2136000,4274,27.972952309287706,19.007787840934235,544,220,8.789875857419535,2,False,Petrol,1306637.066877257
2601000,2098,59.79004272398625,23.621957496262564,268,224,13.708488505619677,3,True,CNG,1155375.3263513423
2390000,3031,44.35154659233467,11.781751097302813,595,185,5.911483788066583,7,True,Petrol,884860.86899671
3463000,603,17.595280561421784,23.60842023714103,504,239,6.755564521260089,8,True,Petrol,1921194.9815557788
1898000,1546,37.26107434915991,17.506622628931623,329,208,12.838247612902975,4,False,Petrol,758447.9335885312
3163000,804,34.56747248502319,29.584267106701503,567,226,6.962718434410129,6,False,Petrol,1731188.1188300066
4368000,970,32.486525481523536,21.61764781841866,471,260,13.864274090952492,6,True,EV,2640503.1084162816
3766000,874,55.33453082570606,26.27597635206046,328,256,13.110936230107347,4,True,CNG,2067965.1104665527
3422000,4625,44.58816943428678,10.85945552722519,581,258,9.020743684316805,5,True,Petrol,1863181.293877932
